BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199006,2,1150,199006,2,1150,,10049091,MINNESOTA,27,1990,June,Tornado,C,49,GOODHUE,,6/2/1990 11:50,CST,6/2/1990 11:50,0,0,0,0,25K,0,,0,,,,F1,4,50,,,,,0,,,0,,,44.37,-92.63,44.42,-92.58,,,PUB
199005,18,1210,199005,18,1210,,10041359,MASSACHUSETTS,25,1990,May,Tornado,C,21,NORFOLK,,5/18/1990 12:10,EST,5/18/1990 12:10,0,0,0,0,2.5K,0,,0,,,,F0,0.2,10,,,,,0,,,0,,,42.08,-71.4,,,,,PUB
199006,12,2145,199006,12,2145,,10079985,NEBRASKA,31,1990,June,Tornado,C,93,HOWARD,,6/12/1990 21:45,CST,6/12/1990 21:45,0,0,0,0,2.5K,0,,0,,,,F0,1,40,,,,,0,,,0,,,41.1,-98.47,,,,,PUB
199006,12,2220,199006,12,2220,,10079988,NEBRASKA,31,1990,June,Tornado,C,141,PLATTE,,6/12/1990 22:20,CST,6/12/1990 22:20,0,0,0,0,25K,0,,0,,,,F0,0.1,23,,,,,0,,,0,,,41.52,-97.73,,,,,PUB
199006,15,1845,199006,15,1845,,10080010,NEBRASKA,31,1990,June,Tornado,C,145,RED WILLOW,,6/15/1990 18:45,CST,6/15/1990 18:45,0,0,0,0,2.5M,0,,0,,,,F4,8,2640,,,,,0,,,0,,,40.25,-100.75,40.27,-100.53,,,PUB
199006,15,2004,199006,15,2004,,10080012,NEBRASKA,31,1990,June,Tornado,C,73,GOSPER,,6/15/1990 20:04,CST,6/15/1990 20:04,0,0,0,0,0K,0,,0,,,,F0,0.7,30,,,,,0,,,0,,,40.62,-100.07,,,,,PUB
199006,15,2004,199006,15,2004,,10080013,NEBRASKA,31,1990,June,Tornado,C,73,GOSPER,,6/15/1990 20:04,CST,6/15/1990 20:04,0,0,0,0,0K,0,,0,,,,F0,0.7,30,,,,,0,,,0,,,40.62,-100.07,,,,,PUB
199006,15,2005,199006,15,2005,,10080014,NEBRASKA,31,1990,June,Tornado,C,169,THAYER,,6/15/1990 20:05,CST,6/15/1990 20:05,0,0,0,0,25K,0,,0,,,,F1,15,200,,,,,0,,,0,,,40.05,-97.5,40.08,-97.42,,,PUB
199006,15,2055,199006,15,2055,,10080016,NEBRASKA,31,1990,June,Tornado,C,19,BUFFALO,,6/15/1990 20:55,CST,6/15/1990 20:55,0,0,0,0,25K,0,,0,,,,F1,1,60,,,,,0,,,0,,,40.98,-99.12,,,,,PUB
199006,15,2100,199006,15,2100,,10080017,NEBRASKA,31,1990,June,Tornado,C,163,SHERMAN,,6/15/1990 21:00,CST,6/15/1990 21:00,0,0,0,0,0K,0,,0,,,,F0,0.5,30,,,,,0,,,0,,,41.2,-98.85,,,,,PUB
199006,16,1540,199006,16,1540,,10080020,NEBRASKA,31,1990,June,Tornado,C,89,HOLT,,6/16/1990 15:40,CST,6/16/1990 15:40,0,0,0,0,250K,0,,0,,,,F0,0.2,23,,,,,0,,,0,,,42.68,-98.65,,,,,PUB
199006,16,1600,199006,16,1600,,10080021,NEBRASKA,31,1990,June,Tornado,C,89,HOLT,,6/16/1990 16:00,CST,6/16/1990 16:00,0,0,0,0,250K,0,,0,,,,F0,0.1,23,,,,,0,,,0,,,42.43,-98.73,,,,,PUB
199006,16,1610,199006,16,1610,,10080023,NEBRASKA,31,1990,June,Tornado,C,83,HARLAN,,6/16/1990 16:10,CST,6/16/1990 16:10,0,0,0,0,0K,0,,0,,,,F0,0.7,40,,,,,0,,,0,,,40.08,-99.32,,,,,PUB
199006,16,1615,199006,16,1615,,10080024,NEBRASKA,31,1990,June,Tornado,C,83,HARLAN,,6/16/1990 16:15,CST,6/16/1990 16:15,0,0,0,0,25K,0,,0,,,,F1,15,100,,,,,0,,,0,,,40.03,-99.43,40.03,-99.13,,,PUB
199006,16,1625,199006,16,1625,,10080025,NEBRASKA,31,1990,June,Tornado,C,61,FRANKLIN,,6/16/1990 16:25,CST,6/16/1990 16:25,0,0,0,0,2.5K,0,,0,,,,F1,2,50,,,,,0,,,0,,,40.1,-99.15,,,,,PUB
199006,16,1630,199006,16,1630,,10080026,NEBRASKA,31,1990,June,Tornado,C,163,SHERMAN,,6/16/1990 16:30,CST,6/16/1990 16:30,0,0,0,0,25K,0,,0,,,,F1,4,50,,,,,0,,,0,,,41.37,-98.85,41.42,-98.78,,,PUB
199006,16,1735,199006,16,1735,,10080030,NEBRASKA,31,1990,June,Tornado,C,129,NUCKOLLS,,6/16/1990 17:35,CST,6/16/1990 17:35,0,0,0,0,0K,0,,0,,,,F0,0.5,30,,,,,0,,,0,,,40.33,-98.22,,,,,PUB
