BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198104,1,215,198104,1,215,,9976256,ALABAMA,1,1981,April,Tornado,C,113,RUSSELL,,4/1/1981 2:15,CST,4/1/1981 2:15,23,0,2,0,25M,0,,0,,,,F3,0,100,,,,,0,,,0,,,32.25,-85.4,32.25,-85.38,,,PUB
198105,18,1810,198105,18,1810,,9976264,ALABAMA,1,1981,May,Tornado,C,95,MARSHALL,,5/18/1981 18:10,CST,5/18/1981 18:10,0,0,0,0,25K,0,,0,,,,F1,0.1,17,,,,,0,,,0,,,34.35,-86.25,,,,,PUB
198107,10,1900,198107,10,1900,,10053858,MINNESOTA,27,1981,July,Tornado,C,5,BECKER,,7/10/1981 19:00,CST,7/10/1981 19:00,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,46.97,-95.92,,,,,PUB
198103,18,1220,198103,18,1220,,9976218,ALABAMA,1,1981,March,Tornado,C,101,MONTGOMERY,,3/18/1981 12:20,CST,3/18/1981 12:20,0,0,0,0,.25K,0,,0,,,,F1,0.4,40,,,,,0,,,0,,,32.28,-86,,,,,PUB
198103,18,1350,198103,18,1350,,9976222,ALABAMA,1,1981,March,Tornado,C,11,BULLOCK,,3/18/1981 13:50,CST,3/18/1981 13:50,0,0,0,0,250K,0,,0,,,,F1,0.3,40,,,,,0,,,0,,,32.23,-85.43,,,,,PUB
198103,18,1530,198103,18,1530,,9976223,ALABAMA,1,1981,March,Tornado,C,27,CLAY,,3/18/1981 15:30,CST,3/18/1981 15:30,0,0,0,0,25K,0,,0,,,,F1,13.8,50,,,,,0,,,0,,,33.27,-85.9,33.18,-85.68,,,PUB
198103,22,1730,198103,22,1730,,9976234,ALABAMA,1,1981,March,Tornado,C,3,BALDWIN,,3/22/1981 17:30,CST,3/22/1981 17:30,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,30.75,-87.75,,,,,PUB
198103,30,230,198103,30,230,,9976239,ALABAMA,1,1981,March,Tornado,C,47,DALLAS,,3/30/1981 2:30,CST,3/30/1981 2:30,0,0,0,0,25K,0,,0,,,,F1,1,50,,,,,0,,,0,,,32.28,-87.37,,,,,PUB
198103,30,240,198103,30,240,,9976240,ALABAMA,1,1981,March,Tornado,C,47,DALLAS,,3/30/1981 2:40,CST,3/30/1981 2:40,0,0,0,0,2.5K,0,,0,,,,F1,0.2,30,,,,,0,,,0,,,32.45,-87.12,,,,,PUB
198103,30,330,198103,30,330,,9976244,ALABAMA,1,1981,March,Tornado,C,27,CLAY,,3/30/1981 3:30,CST,3/30/1981 3:30,0,0,0,0,25K,0,,0,,,,F1,0.4,60,,,,,0,,,0,,,33.12,-85.75,,,,,PUB
198106,21,2010,198106,21,2010,,10059471,MISSOURI,29,1981,June,Tornado,C,151,OSAGE,,6/21/1981 20:10,CST,6/21/1981 20:10,0,0,0,0,.25K,0,,0,,,,F0,1,50,,,,,0,,,0,,,38.5,-91.63,,,,,PUB
198102,10,840,198102,10,840,,9976209,ALABAMA,1,1981,February,Tornado,C,3,BALDWIN,,2/10/1981 8:40,CST,2/10/1981 8:40,62,0,0,0,2.5M,0,,0,,,,F2,1.5,150,,,,,0,,,0,,,30.88,-87.78,,,,,PUB
